unique_key,case_key,source_id,display_name,pdf_sha256,pdf_path,offence_family,strata_tags,gold_tier,pool,route,skip_reason,backend_case_id,match_hint
key:CAT-sim-061,CAT-sim-061,sim-061,sim-061,,artifacts/evidence-state-audit-local/cases/sim-061/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-062,CAT-sim-062,sim-062,sim-062,,artifacts/evidence-state-audit-local/cases/sim-062/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-069,CAT-sim-069,sim-069,sim-069,,artifacts/evidence-state-audit-local/cases/sim-069/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-092,CAT-sim-092,sim-092,sim-092,,artifacts/evidence-state-audit-local/cases/sim-092/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-093,CAT-sim-093,sim-093,sim-093,,artifacts/evidence-state-audit-local/cases/sim-093/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-094,CAT-sim-094,sim-094,sim-094,,artifacts/evidence-state-audit-local/cases/sim-094/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-095,CAT-sim-095,sim-095,sim-095,,artifacts/evidence-state-audit-local/cases/sim-095/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-096,CAT-sim-096,sim-096,sim-096,,artifacts/evidence-state-audit-local/cases/sim-096/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-098,CAT-sim-098,sim-098,sim-098,,artifacts/evidence-state-audit-local/cases/sim-098/truth-key.json,violence,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-108,CAT-sim-108,sim-108,sim-108,,artifacts/evidence-state-audit-local/cases/sim-108/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-110,CAT-sim-110,sim-110,sim-110,,artifacts/evidence-state-audit-local/cases/sim-110/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-113,CAT-sim-113,sim-113,sim-113,,artifacts/evidence-state-audit-local/cases/sim-113/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-118,CAT-sim-118,sim-118,sim-118,,artifacts/evidence-state-audit-local/cases/sim-118/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-119,CAT-sim-119,sim-119,sim-119,,artifacts/evidence-state-audit-local/cases/sim-119/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-120,CAT-sim-120,sim-120,sim-120,,artifacts/evidence-state-audit-local/cases/sim-120/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-121,CAT-sim-121,sim-121,sim-121,,artifacts/evidence-state-audit-local/cases/sim-121/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-122,CAT-sim-122,sim-122,sim-122,,artifacts/evidence-state-audit-local/cases/sim-122/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-123,CAT-sim-123,sim-123,sim-123,,artifacts/evidence-state-audit-local/cases/sim-123/truth-key.json,motoring,corpus_catalog|evidence_state_audit|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-154,CAT-sim-154,sim-154,sim-154,,artifacts/evidence-state-audit-local/cases/sim-154/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-157,CAT-sim-157,sim-157,sim-157,,artifacts/evidence-state-audit-local/cases/sim-157/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-159,CAT-sim-159,sim-159,sim-159,,artifacts/evidence-state-audit-local/cases/sim-159/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-174,CAT-sim-174,sim-174,sim-174,,artifacts/evidence-state-audit-local/cases/sim-174/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-177,CAT-sim-177,sim-177,sim-177,,artifacts/evidence-state-audit-local/cases/sim-177/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-179,CAT-sim-179,sim-179,sim-179,,artifacts/evidence-state-audit-local/cases/sim-179/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-194,CAT-sim-194,sim-194,sim-194,,artifacts/evidence-state-audit-local/cases/sim-194/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-197,CAT-sim-197,sim-197,sim-197,,artifacts/evidence-state-audit-local/cases/sim-197/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-199,CAT-sim-199,sim-199,sim-199,,artifacts/evidence-state-audit-local/cases/sim-199/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-213,CAT-sim-213,sim-213,sim-213,,artifacts/evidence-state-audit-local/cases/sim-213/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-216,CAT-sim-216,sim-216,sim-216,,artifacts/evidence-state-audit-local/cases/sim-216/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-218,CAT-sim-218,sim-218,sim-218,,artifacts/evidence-state-audit-local/cases/sim-218/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-233,CAT-sim-233,sim-233,sim-233,,artifacts/evidence-state-audit-local/cases/sim-233/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-236,CAT-sim-236,sim-236,sim-236,,artifacts/evidence-state-audit-local/cases/sim-236/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-238,CAT-sim-238,sim-238,sim-238,,artifacts/evidence-state-audit-local/cases/sim-238/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-253,CAT-sim-253,sim-253,sim-253,,artifacts/evidence-state-audit-local/cases/sim-253/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-255,CAT-sim-255,sim-255,sim-255,,artifacts/evidence-state-audit-local/cases/sim-255/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-257,CAT-sim-257,sim-257,sim-257,,artifacts/evidence-state-audit-local/cases/sim-257/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-272,CAT-sim-272,sim-272,sim-272,,artifacts/evidence-state-audit-local/cases/sim-272/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-275,CAT-sim-275,sim-275,sim-275,,artifacts/evidence-state-audit-local/cases/sim-275/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-277,CAT-sim-277,sim-277,sim-277,,artifacts/evidence-state-audit-local/cases/sim-277/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-292,CAT-sim-292,sim-292,sim-292,,artifacts/evidence-state-audit-local/cases/sim-292/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-295,CAT-sim-295,sim-295,sim-295,,artifacts/evidence-state-audit-local/cases/sim-295/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-297,CAT-sim-297,sim-297,sim-297,,artifacts/evidence-state-audit-local/cases/sim-297/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-311,CAT-sim-311,sim-311,sim-311,,artifacts/evidence-state-audit-local/cases/sim-311/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-314,CAT-sim-314,sim-314,sim-314,,artifacts/evidence-state-audit-local/cases/sim-314/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-316,CAT-sim-316,sim-316,sim-316,,artifacts/evidence-state-audit-local/cases/sim-316/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-331,CAT-sim-331,sim-331,sim-331,,artifacts/evidence-state-audit-local/cases/sim-331/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-334,CAT-sim-334,sim-334,sim-334,,artifacts/evidence-state-audit-local/cases/sim-334/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-336,CAT-sim-336,sim-336,sim-336,,artifacts/evidence-state-audit-local/cases/sim-336/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-351,CAT-sim-351,sim-351,sim-351,,artifacts/evidence-state-audit-local/cases/sim-351/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-354,CAT-sim-354,sim-354,sim-354,,artifacts/evidence-state-audit-local/cases/sim-354/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-356,CAT-sim-356,sim-356,sim-356,,artifacts/evidence-state-audit-local/cases/sim-356/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-370,CAT-sim-370,sim-370,sim-370,,artifacts/evidence-state-audit-local/cases/sim-370/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-373,CAT-sim-373,sim-373,sim-373,,artifacts/evidence-state-audit-local/cases/sim-373/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-375,CAT-sim-375,sim-375,sim-375,,artifacts/evidence-state-audit-local/cases/sim-375/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-390,CAT-sim-390,sim-390,sim-390,,artifacts/evidence-state-audit-local/cases/sim-390/truth-key.json,violence,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-393,CAT-sim-393,sim-393,sim-393,,artifacts/evidence-state-audit-local/cases/sim-393/truth-key.json,harassment_other,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
key:CAT-sim-395,CAT-sim-395,sim-395,sim-395,,artifacts/evidence-state-audit-local/cases/sim-395/truth-key.json,motoring,corpus_catalog|evidence_state_audit|h4_simulator|materialised=true,NO_GOLD,criminal,SKIP,missing_pdf_sha256,,
sha:0f43e4fab5fa0a7b250de5101ad14b6ad0310a549ddca44bbd6e179d6cb9f523,CB-CHARGE-2026-0001,CB-CHARGE-2026-0001,CB-CHARGE-2026-0001,0f43e4fab5fa0a7b250de5101ad14b6ad0310a549ddca44bbd6e179d6cb9f523,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0001.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:b325fb23d6c9a7e367c6568de260ffc0be86a8be9dd63f99122250a9962dde2e,CB-CHARGE-2026-0002,CB-CHARGE-2026-0002,CB-CHARGE-2026-0002,b325fb23d6c9a7e367c6568de260ffc0be86a8be9dd63f99122250a9962dde2e,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0002.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6558b1d359697f822968884575d3096200d6ff0c1f3822dfdfbf1357ed5ba02a,CB-CHARGE-2026-0003,CB-CHARGE-2026-0003,CB-CHARGE-2026-0003,6558b1d359697f822968884575d3096200d6ff0c1f3822dfdfbf1357ed5ba02a,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0003.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:5bd795c2cb77ed3be00e2d7f2fac21a18f439f600117f5b573dd411139aaabb3,CB-CHARGE-2026-0004,CB-CHARGE-2026-0004,CB-CHARGE-2026-0004,5bd795c2cb77ed3be00e2d7f2fac21a18f439f600117f5b573dd411139aaabb3,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0004.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c6b2f0c77b640775279e48409b8b41aff039aa62bcf57cac8e919c767700cc6,CB-CHARGE-2026-0005,CB-CHARGE-2026-0005,CB-CHARGE-2026-0005,6c6b2f0c77b640775279e48409b8b41aff039aa62bcf57cac8e919c767700cc6,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0005.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cb37b8aa86778b1ad5af4f0b356d7eb1781260006f1b7c77b9d7f3c19221564a,CB-CHARGE-2026-0006,CB-CHARGE-2026-0006,CB-CHARGE-2026-0006,cb37b8aa86778b1ad5af4f0b356d7eb1781260006f1b7c77b9d7f3c19221564a,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0006.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6e38261d413062ce774a0fa9a7e75e46c4f78a91d8d7719357a0d89442b4a576,CB-CHARGE-2026-0007,CB-CHARGE-2026-0007,CB-CHARGE-2026-0007,6e38261d413062ce774a0fa9a7e75e46c4f78a91d8d7719357a0d89442b4a576,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0007.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:aad70c769b8948d23318b8f056d01545e84c190564e8690c9c35292a008e9035,CB-CHARGE-2026-0008,CB-CHARGE-2026-0008,CB-CHARGE-2026-0008,aad70c769b8948d23318b8f056d01545e84c190564e8690c9c35292a008e9035,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0008.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:a637c4d41b1647ee95012012e7d63d9ab3b16d31aedc13e16b0a693809cebb3f,CB-CHARGE-2026-0009,CB-CHARGE-2026-0009,CB-CHARGE-2026-0009,a637c4d41b1647ee95012012e7d63d9ab3b16d31aedc13e16b0a693809cebb3f,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0009.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:9206ee92c37c68d2febdda5c77d6ceed2ead9828619648d8689e213b5f14de2d,CB-CHARGE-2026-0010,CB-CHARGE-2026-0010,CB-CHARGE-2026-0010,9206ee92c37c68d2febdda5c77d6ceed2ead9828619648d8689e213b5f14de2d,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0010.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:93024377e3dfe32bb7813e5ea98072f476840badeadf077fdc2b49bbb659cee2,CB-CHARGE-2026-0011,CB-CHARGE-2026-0011,CB-CHARGE-2026-0011,93024377e3dfe32bb7813e5ea98072f476840badeadf077fdc2b49bbb659cee2,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0011.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:53727fcd1761a2ae24fa7bcbc6456600ddc6bd119e45fe40e1cf0d0822cad94e,CB-CHARGE-2026-0012,CB-CHARGE-2026-0012,CB-CHARGE-2026-0012,53727fcd1761a2ae24fa7bcbc6456600ddc6bd119e45fe40e1cf0d0822cad94e,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0012.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b5f549fb78c86b171448baf13c0292fcf5ffe2639807abbffa270963c106002,CB-CHARGE-2026-0013,CB-CHARGE-2026-0013,CB-CHARGE-2026-0013,6b5f549fb78c86b171448baf13c0292fcf5ffe2639807abbffa270963c106002,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0013.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:a9ffd25a5125c07be48b4935b66b4d4896d56eb1529da17aef772fdebf40c94b,CB-CHARGE-2026-0014,CB-CHARGE-2026-0014,CB-CHARGE-2026-0014,a9ffd25a5125c07be48b4935b66b4d4896d56eb1529da17aef772fdebf40c94b,C:\Users\gduff\Downloads\CaseBrain_Monster_and_Charge_Coverage_2026\casebrain_monster_charge\Charge_Coverage_Smoke_Pack\pdfs\CB-CHARGE-2026-0014.pdf,charge_coverage_smoke,charge_smoke|thin_pdf,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
